"year","month","week","station_name","temp"
"2016","8","32","DELHI CS",5.61181385412866
"2016","8","32","ELORA RCS",5.32442678620467
"2016","8","32","GUELPH TURFGRASS",5.83257762223687
"2016","8","32","HAMILTON A",4.44156588209946
"2016","8","32","HAMILTON RBG CS",5.354945395711
"2016","8","32","KITCHENER/WATERLOO",5.85271889858427
"2016","8","32","LONDON A",4.88859110550917
"2016","8","32","LONDON CS",4.62006073002621
"2016","8","32","MONO CENTRE",4.90697364595867
"2016","8","32","MOUNT FOREST (AUT)",5.11673227490773
"2016","8","32","PA DOWNSVIEW",5.12972014131939
"2016","8","32","PA KING CITY",4.94382587822717
"2016","8","32","TORONTO CITY",3.58180519932134
"2016","8","32","TORONTO CITY CENTRE",2.54952289827714
"2016","8","32","TORONTO INTL A",4.33505675463059
"2016","8","32","VINELAND STATION RCS",3.31969623448339
"2016","8","33","BRANTFORD AIRPORT",3.39164754900385
"2016","8","33","BURLINGTON PIERS (AUT)",2.57866863411385
"2016","8","33","DELHI CS",3.53874316297767
"2016","8","33","ELORA RCS",3.43209961001877
"2016","8","33","GUELPH TURFGRASS",3.62222693246994
"2016","8","33","HAMILTON A",3.33251002093542
"2016","8","33","HAMILTON RBG CS",3.34940689825054
"2016","8","33","KITCHENER/WATERLOO",3.82356271137443
"2016","8","33","LONDON A",3.32412051996491
"2016","8","33","LONDON CS",3.01290555449275
"2016","8","33","MONO CENTRE",3.56726455285797
"2016","8","33","MOUNT FOREST (AUT)",3.25651009315512
"2016","8","33","PA DOWNSVIEW",3.89266526761
"2016","8","33","PA KING CITY",3.84864838386975
"2016","8","33","TORONTO CITY",2.89949576040761
"2016","8","33","TORONTO CITY CENTRE",2.48139929433803
"2016","8","33","TORONTO INTL A",3.55463483149628
"2016","8","33","VINELAND STATION RCS",3.07139117572369
"2016","8","34","BRANTFORD AIRPORT",4.62217380260999
"2016","8","34","BURLINGTON PIERS (AUT)",3.20382910875156
"2016","8","34","DELHI CS",5.18970567387647
"2016","8","34","ELORA RCS",4.69314137767822
"2016","8","34","GUELPH TURFGRASS",4.82361716740681
"2016","8","34","HAMILTON A",4.35710749080837
"2016","8","34","HAMILTON RBG CS",4.67865182869293
"2016","8","34","KITCHENER/WATERLOO",4.71732635608505
"2016","8","34","LONDON A",4.2934837912001
"2016","8","34","LONDON CS",3.99941166902304
"2016","8","34","MONO CENTRE",4.22702057097409
"2016","8","34","MOUNT FOREST (AUT)",4.16583893974026
"2016","8","34","PA DOWNSVIEW",4.71690710594732
"2016","8","34","PA KING CITY",4.49025808441683
"2016","8","34","TORONTO CITY",3.64722435682013
"2016","8","34","TORONTO CITY CENTRE",2.81027833394287
"2016","8","34","TORONTO INTL A",4.04974186604983
"2016","8","34","VINELAND STATION RCS",3.98140347596641
"2016","8","35","BRANTFORD AIRPORT",3.98894719057544
"2016","8","35","BURLINGTON PIERS (AUT)",2.7953170824251
"2016","8","35","DELHI CS",4.448760118164
"2016","8","35","ELORA RCS",3.94795191215639
"2016","8","35","GUELPH TURFGRASS",4.35555217971382
"2016","8","35","HAMILTON A",3.80674369918669
"2016","8","35","HAMILTON RBG CS",4.33828965032674
"2016","8","35","KITCHENER/WATERLOO",4.33707365025173
"2016","8","35","LONDON A",3.69331220856429
"2016","8","35","LONDON CS",3.48644053149377
"2016","8","35","MONO CENTRE",3.59242267555972
"2016","8","35","MOUNT FOREST (AUT)",3.66407383426386
"2016","8","35","PA DOWNSVIEW",3.83044275073609
"2016","8","35","PA KING CITY",4.11835181575369
"2016","8","35","TORONTO CITY",3.04552665636136
"2016","8","35","TORONTO CITY CENTRE",2.37306007960484
"2016","8","35","TORONTO INTL A",3.46901004488755
"2016","8","35","VINELAND STATION RCS",3.05424086112445
"2016","9","35","BRANTFORD AIRPORT",3.01236281183806
"2016","9","35","BURLINGTON PIERS (AUT)",1.44493117031799
"2016","9","35","DELHI CS",3.99383356209784
"2016","9","35","ELORA RCS",2.41150623446023
"2016","9","35","GUELPH TURFGRASS",3.36072800946807
"2016","9","35","HAMILTON A",2.78222880106027
"2016","9","35","HAMILTON RBG CS",3.36706124822156
"2016","9","35","KITCHENER/WATERLOO",3.2576303960243
"2016","9","35","LONDON A",3.15442810453284
"2016","9","35","LONDON CS",3.0806284649614
"2016","9","35","MONO CENTRE",2.05626913453059
"2016","9","35","MOUNT FOREST (AUT)",2.63404411614481
"2016","9","35","PA KING CITY",2.8089111563127
"2016","9","35","TORONTO CITY",1.91310791228774
"2016","9","35","TORONTO CITY CENTRE",1.7105597016046
"2016","9","35","TORONTO INTL A",2.23509150997694
"2016","9","35","VINELAND STATION RCS",1.14890464532875
"2016","9","36","BRANTFORD AIRPORT",6.28776627874812
"2016","9","36","BURLINGTON PIERS (AUT)",3.88047685014937
"2016","9","36","DELHI CS",7.17165711254719
"2016","9","36","ELORA RCS",5.82893569214038
"2016","9","36","GUELPH TURFGRASS",6.55773396460233
"2016","9","36","HAMILTON A",5.59608600115394
"2016","9","36","HAMILTON RBG CS",6.05348452842184
"2016","9","36","KITCHENER/WATERLOO",6.62554386295173
"2016","9","36","LONDON A",5.87724536808052
"2016","9","36","LONDON CS",5.61524285425332
"2016","9","36","MONO CENTRE",5.49063434512202
"2016","9","36","MOUNT FOREST (AUT)",5.7873922732271
"2016","9","36","PA KING CITY",5.70416905024296
"2016","9","36","TORONTO CITY",4.43218034675669
"2016","9","36","TORONTO CITY CENTRE",3.51964040046949
"2016","9","36","TORONTO INTL A",5.09651362185999
"2016","9","36","VINELAND STATION RCS",5.13003919881238
"2016","9","37","BRANTFORD AIRPORT",4.89423102143044
"2016","9","37","BURLINGTON PIERS (AUT)",3.59875936032981
"2016","9","37","DELHI CS",5.55690973420714
"2016","9","37","ELORA RCS",4.74518875991941
"2016","9","37","GUELPH TURFGRASS",5.52639823826345
"2016","9","37","HAMILTON A",4.56045844441847
"2016","9","37","HAMILTON RBG CS",5.05189324123016
"2016","9","37","KITCHENER/WATERLOO",5.40643167838214
"2016","9","37","LONDON A",4.8147166738613
"2016","9","37","LONDON CS",4.5994987623791
"2016","9","37","MONO CENTRE",4.2100917750675
"2016","9","37","MOUNT FOREST (AUT)",4.3131082488035
"2016","9","37","PA KING CITY",4.55384535146177
"2016","9","37","TORONTO CITY",3.83300238154306
"2016","9","37","TORONTO CITY CENTRE",3.30349699358956
"2016","9","37","TORONTO INTL A",4.21630438861596
"2016","9","37","VINELAND STATION RCS",3.85993555876984
"2016","9","38","BRANTFORD AIRPORT",5.23878488312042
"2016","9","38","BURLINGTON PIERS (AUT)",2.82151659918674
"2016","9","38","DELHI CS",5.68812438799662
"2016","9","38","ELORA RCS",4.69313389689299
"2016","9","38","GUELPH TURFGRASS",5.71614031969038
"2016","9","38","HAMILTON A",4.77772307651217
"2016","9","38","HAMILTON RBG CS",5.31838865596834
"2016","9","38","KITCHENER/WATERLOO",5.6590925937722
"2016","9","38","LONDON A",4.92794359679686
"2016","9","38","LONDON CS",4.59694168776857
"2016","9","38","MONO CENTRE",3.73340881628441
"2016","9","38","MOUNT FOREST (AUT)",3.9326175564804
"2016","9","38","PA KING CITY",3.85274052676548
"2016","9","38","TORONTO CITY",3.20710385730103
"2016","9","38","TORONTO CITY CENTRE",2.48484752251682
"2016","9","38","TORONTO INTL A",3.85439320113546
"2016","9","38","VINELAND STATION RCS",3.70761778514433
"2016","9","39","BRANTFORD AIRPORT",3.85733052617195
"2016","9","39","BURLINGTON PIERS (AUT)",2.54317943126668
"2016","9","39","DELHI CS",4.32406905609734
"2016","9","39","ELORA RCS",3.53098907887109
"2016","9","39","GUELPH TURFGRASS",4.17970983885726
"2016","9","39","HAMILTON A",3.47589934369581
"2016","9","39","HAMILTON RBG CS",4.05261689086205
"2016","9","39","KITCHENER/WATERLOO",4.10650342774154
"2016","9","39","LONDON A",3.7829826496301
"2016","9","39","LONDON CS",3.61107501645301
"2016","9","39","MONO CENTRE",3.47002094793695
"2016","9","39","MOUNT FOREST (AUT)",3.42253258962718
"2016","9","39","PA KING CITY",3.57652422337495
"2016","9","39","TORONTO CITY",2.85035278133145
"2016","9","39","TORONTO CITY CENTRE",2.47123370161222
"2016","9","39","TORONTO INTL A",3.26578987668786
"2016","9","39","VINELAND STATION RCS",3.018016840361
"2016","9","40","BRANTFORD AIRPORT",1.34196481519353
"2016","9","40","BURLINGTON PIERS (AUT)",0.681417427238934
"2016","9","40","DELHI CS",1.26765788828813
"2016","9","40","ELORA RCS",1.81545299173991
"2016","9","40","GUELPH TURFGRASS",1.5692181658947
"2016","9","40","HAMILTON A",1.13546262039701
"2016","9","40","HAMILTON RBG CS",0.934978493126283
"2016","9","40","KITCHENER/WATERLOO",1.63156699818463
"2016","9","40","LONDON A",1.6605340070007
"2016","9","40","LONDON CS",1.60244378589594
"2016","9","40","MONO CENTRE",2.44957479303382
"2016","9","40","MOUNT FOREST (AUT)",2.15396079385147
"2016","9","40","PA KING CITY",1.23410913711829
"2016","9","40","TORONTO CITY",0.812660240608993
"2016","9","40","TORONTO CITY CENTRE",0.841829873687008
"2016","9","40","TORONTO INTL A",1.11013121041966
"2016","9","40","VINELAND STATION RCS",0.482745769801114
"2017","1","1","BRANTFORD AIRPORT",6.37255116309039
"2017","1","1","BURLINGTON PIERS (AUT)",5.88180413068686
"2017","1","1","DELHI CS",6.35884209227521
"2017","1","1","ELORA RCS",6.74198475421038
"2017","1","1","GUELPH TURFGRASS",6.81657517944858
"2017","1","1","HAMILTON A",6.4694186393101
"2017","1","1","HAMILTON RBG CS",6.29157379118204
"2017","1","1","KITCHENER/WATERLOO",6.13925160348773
"2017","1","1","LONDON A",6.34896907585828
"2017","1","1","LONDON CS",6.36009732369901
"2017","1","1","MONO CENTRE",6.26486791583441
"2017","1","1","MOUNT FOREST (AUT)",6.26812331019142
"2017","1","1","PA KING CITY",6.29499362049434
"2017","1","1","TORONTO CITY",5.87457219259115
"2017","1","1","TORONTO CITY CENTRE",5.80973610207088
"2017","1","1","TORONTO INTL A",6.08934333860468
"2017","1","1","VINELAND STATION RCS",5.93970557312475
"2017","1","2","BRANTFORD AIRPORT",5.9479830730746
"2017","1","2","BURLINGTON PIERS (AUT)",5.71671715896135
"2017","1","2","DELHI CS",5.94423999890046
"2017","1","2","ELORA RCS",5.68193187847982
"2017","1","2","GUELPH TURFGRASS",5.85881752575672
"2017","1","2","HAMILTON A",6.10538541272573
"2017","1","2","HAMILTON RBG CS",6.02367572441965
"2017","1","2","KITCHENER/WATERLOO",5.71890882631229
"2017","1","2","LONDON A",5.38313697323918
"2017","1","2","LONDON CS",5.37535113010162
"2017","1","2","MONO CENTRE",6.05212857308765
"2017","1","2","MOUNT FOREST (AUT)",5.54281566178306
"2017","1","2","PA KING CITY",5.94488611697706
"2017","1","2","TORONTO CITY",5.4332840889167
"2017","1","2","TORONTO CITY CENTRE",5.0479072164085
"2017","1","2","TORONTO INTL A",5.47311699341517
"2017","1","2","VINELAND STATION RCS",5.88670477064577
"2017","1","3","BRANTFORD AIRPORT",3.05530969105272
"2017","1","3","BURLINGTON PIERS (AUT)",2.24245900699679
"2017","1","3","DELHI CS",3.84017230033557
"2017","1","3","ELORA RCS",3.09271825501551
"2017","1","3","GUELPH TURFGRASS",3.12572021925811
"2017","1","3","HAMILTON A",3.074513680911
"2017","1","3","HAMILTON RBG CS",2.98929560658575
"2017","1","3","KITCHENER/WATERLOO",3.12476700015324
"2017","1","3","LONDON A",3.61278870991136
"2017","1","3","LONDON CS",3.65922184033173
"2017","1","3","MONO CENTRE",2.36742579101487
"2017","1","3","MOUNT FOREST (AUT)",2.61281852496981
"2017","1","3","PA KING CITY",2.54234174891811
"2017","1","3","TORONTO CITY",2.44541602264513
"2017","1","3","TORONTO CITY CENTRE",2.18703179436768
"2017","1","3","TORONTO INTL A",2.84287086269227
"2017","1","3","VINELAND STATION RCS",2.59779955304898
"2017","1","4","BRANTFORD AIRPORT",2.06659023401439
"2017","1","4","BURLINGTON PIERS (AUT)",1.70643083294482
"2017","1","4","DELHI CS",2.24295612537116
"2017","1","4","ELORA RCS",1.94124699765447
"2017","1","4","GUELPH TURFGRASS",0.818360730799252
"2017","1","4","HAMILTON A",2.02320548190566
"2017","1","4","HAMILTON RBG CS",1.94264164800643
"2017","1","4","KITCHENER/WATERLOO",2.01364474733213
"2017","1","4","LONDON A",2.40068595546016
"2017","1","4","LONDON CS",2.39650258130139
"2017","1","4","MONO CENTRE",2.01004428194947
"2017","1","4","MOUNT FOREST (AUT)",2.32265400526472
"2017","1","4","PA KING CITY",1.98325746321135
"2017","1","4","TORONTO CITY",1.78373978376785
"2017","1","4","TORONTO CITY CENTRE",1.54504633059098
"2017","1","4","TORONTO INTL A",1.92702627960611
"2017","1","4","VINELAND STATION RCS",1.88568502852505
"2017","1","5","BRANTFORD AIRPORT",2.58733371922678
"2017","1","5","BURLINGTON PIERS (AUT)",1.87210339638615
"2017","1","5","DELHI CS",2.41666707139385
"2017","1","5","ELORA RCS",3.02674567124039
"2017","1","5","GUELPH TURFGRASS",0.284312035153866
"2017","1","5","HAMILTON A",2.09600372420795
"2017","1","5","HAMILTON RBG CS",2.53555892786626
"2017","1","5","KITCHENER/WATERLOO",2.62295713787032
"2017","1","5","LONDON A",2.11419997854881
"2017","1","5","LONDON CS",2.06320890505918
"2017","1","5","MONO CENTRE",3.12573246501992
"2017","1","5","MOUNT FOREST (AUT)",2.62842853079003
"2017","1","5","PA KING CITY",2.96113584771236
"2017","1","5","TORONTO CITY",2.29098389316644
"2017","1","5","TORONTO CITY CENTRE",2.23592625039
"2017","1","5","TORONTO INTL A",2.31508584224517
"2017","1","5","VINELAND STATION RCS",1.64410075501618
"2017","10","40","BRANTFORD AIRPORT",6.67688386050587
"2017","10","40","BURLINGTON PIERS (AUT)",4.12262283423573
"2017","10","40","DELHI CS",6.5707450581165
"2017","10","40","ELORA RCS",5.80889701255098
"2017","10","40","GUELPH TURFGRASS",6.70498069427764
"2017","10","40","HAMILTON A",5.33780355369817
"2017","10","40","HAMILTON RBG CS",6.41339487908759
"2017","10","40","KITCHENER/WATERLOO",6.71651223252945
"2017","10","40","LONDON A",5.92031235448597
"2017","10","40","LONDON CS",5.7635966369384
"2017","10","40","MONO CENTRE",4.76852110034753
"2017","10","40","MOUNT FOREST (AUT)",5.01436427551282
"2017","10","40","PA DOWNSVIEW",5.73346682724675
"2017","10","40","PA KING CITY",4.54591249702053
"2017","10","40","TORONTO CITY",4.04709546211825
"2017","10","40","TORONTO CITY CENTRE",3.18488105759262
"2017","10","40","TORONTO INTL A",5.05989443785834
"2017","10","40","VINELAND STATION RCS",5.49011239570551
"2017","10","41","BRANTFORD AIRPORT",3.86024239433591
"2017","10","41","BURLINGTON PIERS (AUT)",2.79730249863879
"2017","10","41","DELHI CS",3.3396413972318
"2017","10","41","ELORA RCS",4.17496369520591
"2017","10","41","GUELPH TURFGRASS",4.34504292150662
"2017","10","41","HAMILTON A",3.37482566162527
"2017","10","41","HAMILTON RBG CS",3.61710439206037
"2017","10","41","KITCHENER/WATERLOO",4.2082324236152
"2017","10","41","LONDON A",3.45530177419095
"2017","10","41","LONDON CS",3.41583093606033
"2017","10","41","MONO CENTRE",4.40845251679253
"2017","10","41","MOUNT FOREST (AUT)",4.04833284058241
"2017","10","41","PA DOWNSVIEW",4.14660685934478
"2017","10","41","PA KING CITY",4.22182060812866
"2017","10","41","TORONTO CITY",3.54398790903711
"2017","10","41","TORONTO CITY CENTRE",2.93370134447206
"2017","10","41","TORONTO INTL A",3.93573259879912
"2017","10","41","VINELAND STATION RCS",3.20725203876282
"2017","10","42","BRANTFORD AIRPORT",6.23701102530672
"2017","10","42","BURLINGTON PIERS (AUT)",4.39080746458399
"2017","10","42","DELHI CS",6.01270776693985
"2017","10","42","ELORA RCS",5.92031331775938
"2017","10","42","GUELPH TURFGRASS",6.59409061525004
"2017","10","42","HAMILTON A",5.47773934995861
"2017","10","42","HAMILTON RBG CS",5.82014286298348
"2017","10","42","KITCHENER/WATERLOO",5.7892617316205
"2017","10","42","LONDON A",5.31378811183879
"2017","10","42","LONDON CS",5.3052759005496
"2017","10","42","MONO CENTRE",5.20760230398665
"2017","10","42","MOUNT FOREST (AUT)",5.28581686430878
"2017","10","42","PA DOWNSVIEW",5.89468438200906
"2017","10","42","PA KING CITY",5.48653015271254
"2017","10","42","TORONTO CITY",4.55667096520519
"2017","10","42","TORONTO CITY CENTRE",3.94170808919097
"2017","10","42","TORONTO INTL A",5.05909556046675
"2017","10","42","VINELAND STATION RCS",4.90875392086455
"2017","10","43","BRANTFORD AIRPORT",5.96609823330587
"2017","10","43","BURLINGTON PIERS (AUT)",4.19540866638262
"2017","10","43","DELHI CS",5.74710025319001
"2017","10","43","ELORA RCS",5.63280747963676
"2017","10","43","GUELPH TURFGRASS",4.78310562695962
"2017","10","43","HAMILTON A",5.49721551206472
"2017","10","43","HAMILTON RBG CS",5.56828658671889
"2017","10","43","KITCHENER/WATERLOO",5.83546085281181
"2017","10","43","LONDON A",5.7500987147649
"2017","10","43","LONDON CS",5.65957754667638
"2017","10","43","MONO CENTRE",5.4767983741021
"2017","10","43","MOUNT FOREST (AUT)",5.54165496610268
"2017","10","43","PA DOWNSVIEW",4.95093577431034
"2017","10","43","PA KING CITY",4.964218704994
"2017","10","43","TORONTO CITY",4.2364764964789
"2017","10","43","TORONTO CITY CENTRE",3.76262971578402
"2017","10","43","TORONTO INTL A",4.71957770066928
"2017","10","43","VINELAND STATION RCS",5.17458902161602
"2017","10","44","BRANTFORD AIRPORT",1.29641298193065
"2017","10","44","BURLINGTON PIERS (AUT)",0.758858740754434
"2017","10","44","DELHI CS",1.21329925015329
"2017","10","44","ELORA RCS",1.23525101514734
"2017","10","44","GUELPH TURFGRASS",1.19140029525629
"2017","10","44","HAMILTON A",1.21028456670089
"2017","10","44","HAMILTON RBG CS",1.72827207630856
"2017","10","44","KITCHENER/WATERLOO",1.17711618114456
"2017","10","44","LONDON A",1.31053797385183
"2017","10","44","LONDON CS",1.40871421635085
"2017","10","44","MONO CENTRE",1.36886845997703
"2017","10","44","MOUNT FOREST (AUT)",1.33568967256936
"2017","10","44","PA DOWNSVIEW",1.38073530001268
"2017","10","44","PA KING CITY",1.51793400076318
"2017","10","44","TORONTO CITY",1.05840508689623
"2017","10","44","TORONTO CITY CENTRE",1.05794187059826
"2017","10","44","TORONTO INTL A",1.3549740280125
"2017","10","44","VINELAND STATION RCS",1.21350963482076
"2017","11","44","BRANTFORD AIRPORT",4.4804926841791
"2017","11","44","BURLINGTON PIERS (AUT)",3.64071939584723
"2017","11","44","DELHI CS",4.53334320980606
"2017","11","44","ELORA RCS",3.79829082060533
"2017","11","44","GUELPH TURFGRASS",4.24420141063488
"2017","11","44","HAMILTON A",4.22357613814843
"2017","11","44","KITCHENER/WATERLOO",4.2727470466389
"2017","11","44","LONDON A",4.25126400192167
"2017","11","44","LONDON CS",4.20505947868734
"2017","11","44","MONO CENTRE",3.64054591529945
"2017","11","44","MOUNT FOREST (AUT)",3.42439135327008
"2017","11","44","PA DOWNSVIEW",4.00983973407697
"2017","11","44","PA KING CITY",3.58651332785439
"2017","11","44","TORONTO CITY",3.1522311786271
"2017","11","44","TORONTO CITY CENTRE",2.48517159384965
"2017","11","44","TORONTO INTL A",3.89113350530926
"2017","11","44","VINELAND STATION RCS",4.0083925115083
"2017","11","45","BRANTFORD AIRPORT",6.83180302538808
"2017","11","45","BURLINGTON PIERS (AUT)",6.18568903099226
